"Plot Title: 10338392"
"#","Date Time, GMT+00:00","Abs Pres, kPa","Temp, °C","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
1478,06/21/14 03:36:52 PM,128.723,19.853,,,,,
1479,06/21/14 03:37:52 PM,128.723,19.853,,,,,
1480,06/21/14 03:38:52 PM,128.739,19.853,,,,,
1481,06/21/14 03:39:52 PM,128.772,19.853,,,,,
1482,06/21/14 03:40:52 PM,128.756,19.853,,,,,
1483,06/21/14 03:41:52 PM,128.788,19.853,,,,,
1484,06/21/14 03:42:52 PM,128.772,19.853,,,,,
1485,06/21/14 03:43:52 PM,128.788,19.853,,,,,
1486,06/21/14 03:44:52 PM,128.821,19.853,,,,,
1487,06/21/14 03:45:52 PM,128.805,19.853,,,,,
1488,06/21/14 03:46:52 PM,128.821,19.853,,,,,
1489,06/21/14 03:47:52 PM,128.854,19.853,,,,,
1490,06/21/14 03:48:52 PM,128.838,19.853,,,,,
1491,06/21/14 03:49:52 PM,128.854,19.853,,,,,
1492,06/21/14 03:50:52 PM,128.887,19.853,,,,,
1493,06/21/14 03:51:52 PM,128.854,19.853,,,,,
1494,06/21/14 03:52:52 PM,128.871,19.853,,,,,
1495,06/21/14 03:53:52 PM,128.871,19.853,,,,,
1496,06/21/14 03:54:52 PM,128.854,19.853,,,,,
1497,06/21/14 03:55:52 PM,128.838,19.853,,,,,
1498,06/21/14 03:56:52 PM,128.809,19.948,,,,,
1499,06/21/14 03:57:52 PM,128.826,19.948,,,,,
1500,06/21/14 03:58:52 PM,128.809,19.948,,,,,
1501,06/21/14 03:59:52 PM,128.826,19.948,,,,,
1502,06/21/14 04:00:52 PM,128.842,19.948,,,,,
1503,06/21/14 04:01:52 PM,128.875,19.948,,,,,
1504,06/21/14 04:02:52 PM,128.904,19.853,,,,,
1505,06/21/14 04:03:52 PM,128.920,19.853,,,,,
1506,06/21/14 04:04:52 PM,128.986,19.853,,,,,
1507,06/21/14 04:05:52 PM,129.051,19.853,,,,,
1508,06/21/14 04:06:52 PM,129.101,19.853,,,,,
1509,06/21/14 04:07:52 PM,129.150,19.853,,,,,
1510,06/21/14 04:08:52 PM,129.183,19.853,,,,,
1511,06/21/14 04:09:52 PM,129.220,19.948,,,,,
1512,06/21/14 04:10:52 PM,129.204,19.948,,,,,
1513,06/21/14 04:11:52 PM,129.187,19.948,,,,,
1514,06/21/14 04:12:52 PM,129.187,19.948,,,,,
1515,06/21/14 04:13:52 PM,129.126,20.043,,,,,
1516,06/21/14 04:14:52 PM,129.093,20.043,,,,,
1517,06/21/14 04:15:52 PM,129.060,20.043,,,,,
1518,06/21/14 04:16:52 PM,129.043,20.043,,,,,
1519,06/21/14 04:17:52 PM,129.043,20.043,,,,,
1520,06/21/14 04:18:52 PM,129.027,20.043,,,,,
1521,06/21/14 04:19:52 PM,129.043,20.043,,,,,
1522,06/21/14 04:20:52 PM,129.093,20.043,,,,,
1523,06/21/14 04:21:52 PM,129.159,20.043,,,,,
1524,06/21/14 04:22:52 PM,129.191,20.043,,,,,
1525,06/21/14 04:23:52 PM,129.290,20.043,,,,,
1526,06/21/14 04:24:52 PM,129.356,20.043,,,,,
1527,06/21/14 04:25:52 PM,129.389,20.043,,,,,
1528,06/21/14 04:26:52 PM,129.405,20.043,,,,,
1529,06/21/14 04:27:52 PM,129.405,20.043,,,,,
1530,06/21/14 04:28:52 PM,129.405,20.043,,,,,
1531,06/21/14 04:29:52 PM,129.389,20.043,,,,,
1532,06/21/14 04:30:52 PM,129.323,20.043,,,,,
1533,06/21/14 04:31:52 PM,129.290,20.043,,,,,
1534,06/21/14 04:32:52 PM,129.224,20.043,,,,,
1535,06/21/14 04:33:52 PM,129.179,20.138,,,,,
1536,06/21/14 04:34:52 PM,129.179,20.138,,,,,
1537,06/21/14 04:35:52 PM,129.163,20.138,,,,,
1538,06/21/14 04:36:52 PM,129.196,20.138,,,,,
1539,06/21/14 04:37:52 PM,129.224,20.043,,,,,
1540,06/21/14 04:38:52 PM,129.274,20.043,,,,,
1541,06/21/14 04:39:52 PM,129.372,20.043,,,,,
1542,06/21/14 04:40:52 PM,129.438,20.043,,,,,
1543,06/21/14 04:41:52 PM,129.520,20.043,,,,,
1544,06/21/14 04:42:52 PM,129.586,20.043,,,,,
1545,06/21/14 04:43:52 PM,129.668,20.043,,,,,
1546,06/21/14 04:44:52 PM,129.717,20.043,,,,,
1547,06/21/14 04:45:52 PM,129.750,20.043,,,,,
1548,06/21/14 04:46:52 PM,129.783,20.043,,,,,
1549,06/21/14 04:47:52 PM,129.800,20.043,,,,,
1550,06/21/14 04:48:52 PM,129.767,20.043,,,,,
1551,06/21/14 04:49:52 PM,129.717,20.043,,,,,
1552,06/21/14 04:50:52 PM,129.668,20.043,,,,,
1553,06/21/14 04:51:52 PM,129.635,20.043,,,,,
1554,06/21/14 04:52:52 PM,129.607,20.138,,,,,
1555,06/21/14 04:53:52 PM,129.557,20.138,,,,,
1556,06/21/14 04:54:52 PM,129.557,20.138,,,,,
1557,06/21/14 04:55:52 PM,129.557,20.138,,,,,
1558,06/21/14 04:56:52 PM,129.570,20.043,,,,,
1559,06/21/14 04:57:52 PM,129.619,20.043,,,,,
1560,06/21/14 04:58:52 PM,129.685,20.043,,,,,
1561,06/21/14 04:59:52 PM,129.746,19.948,,,,,
1562,06/21/14 05:00:52 PM,129.845,19.948,,,,,
1563,06/21/14 05:01:52 PM,129.894,19.948,,,,,
1564,06/21/14 05:02:52 PM,129.976,19.948,,,,,
1565,06/21/14 05:03:52 PM,129.981,20.043,,,,,
1566,06/21/14 05:04:52 PM,130.030,20.043,,,,,
1567,06/21/14 05:05:52 PM,130.013,20.043,,,,,
1568,06/21/14 05:06:52 PM,130.030,20.043,,,,,
1569,06/21/14 05:07:52 PM,130.034,20.138,,,,,
1570,06/21/14 05:08:52 PM,129.985,20.138,,,,,
1571,06/21/14 05:09:52 PM,129.952,20.138,,,,,
1572,06/21/14 05:10:52 PM,129.919,20.138,,,,,
1573,06/21/14 05:11:52 PM,129.870,20.138,,,,,
1574,06/21/14 05:12:52 PM,129.837,20.138,,,,,
1575,06/21/14 05:13:52 PM,129.820,20.138,,,,,
1576,06/21/14 05:14:52 PM,129.816,20.043,,,,,
1577,06/21/14 05:15:52 PM,129.833,20.043,,,,,
1578,06/21/14 05:16:52 PM,129.882,20.043,,,,,
1579,06/21/14 05:17:52 PM,129.898,20.043,,,,,
1580,06/21/14 05:18:52 PM,129.948,20.043,,,,,
1581,06/21/14 05:19:52 PM,130.046,20.043,,,,,
1582,06/21/14 05:20:52 PM,130.129,20.043,,,,,
1583,06/21/14 05:21:52 PM,130.194,20.043,,,,,
1584,06/21/14 05:22:52 PM,130.260,20.043,,,,,
1585,06/21/14 05:23:52 PM,130.342,20.043,,,,,
1586,06/21/14 05:24:52 PM,130.392,20.043,,,,,
1587,06/21/14 05:25:52 PM,130.445,20.138,,,,,
1588,06/21/14 05:26:52 PM,130.462,20.138,,,,,
1589,06/21/14 05:27:52 PM,130.412,20.138,,,,,
1590,06/21/14 05:28:52 PM,130.367,20.234,,,,,
1591,06/21/14 05:29:52 PM,130.384,20.234,,,,,
1592,06/21/14 05:30:52 PM,130.351,20.234,,,,,
1593,06/21/14 05:31:52 PM,130.314,20.138,,,,,
1594,06/21/14 05:32:52 PM,130.347,20.138,,,,,
1595,06/21/14 05:33:52 PM,130.359,20.043,,,,,
1596,06/21/14 05:34:52 PM,130.425,20.043,,,,,
1597,06/21/14 05:35:52 PM,130.474,20.043,,,,,
1598,06/21/14 05:36:52 PM,130.556,20.043,,,,,
1599,06/21/14 05:37:52 PM,130.589,20.043,,,,,
1600,06/21/14 05:38:52 PM,130.676,20.138,,,,,
1601,06/21/14 05:39:52 PM,130.758,20.138,,,,,
1602,06/21/14 05:40:52 PM,130.762,20.234,,,,,
1603,06/21/14 05:41:52 PM,130.791,20.138,,,,,
1604,06/21/14 05:42:52 PM,130.836,20.043,,,,,
1605,06/21/14 05:43:52 PM,130.848,19.948,,,,,
1606,06/21/14 05:44:52 PM,130.827,19.853,,,,,
1607,06/21/14 05:45:52 PM,130.827,19.853,,,,,
1608,06/21/14 05:46:52 PM,130.811,19.853,,,,,
1609,06/21/14 05:47:52 PM,130.778,19.853,,,,,
1610,06/21/14 05:48:52 PM,130.761,19.853,,,,,
1611,06/21/14 05:49:52 PM,130.745,19.853,,,,,
1612,06/21/14 05:50:52 PM,130.745,19.853,,,,,
1613,06/21/14 05:51:52 PM,130.811,19.853,,,,,
1614,06/21/14 05:52:52 PM,130.844,19.853,,,,,
1615,06/21/14 05:53:52 PM,130.910,19.853,,,,,
1616,06/21/14 05:54:52 PM,130.980,19.948,,,,,
1617,06/21/14 05:55:52 PM,131.050,20.043,,,,,
1618,06/21/14 05:56:52 PM,131.132,20.043,,,,,
1619,06/21/14 05:57:52 PM,131.231,20.043,,,,,
1620,06/21/14 05:58:52 PM,131.264,20.043,,,,,
1621,06/21/14 05:59:52 PM,131.325,19.948,,,,,
1622,06/21/14 06:00:52 PM,131.387,19.853,,,,,
1623,06/21/14 06:01:52 PM,131.403,19.853,,,,,
1624,06/21/14 06:02:52 PM,131.453,19.853,,,,,
1625,06/21/14 06:03:52 PM,131.469,19.853,,,,,
1626,06/21/14 06:04:52 PM,131.518,19.853,,,,,
1627,06/21/14 06:05:52 PM,131.535,19.853,,,,,
1628,06/21/14 06:06:52 PM,131.551,19.853,,,,,
1629,06/21/14 06:07:52 PM,131.601,19.853,,,,,
1630,06/21/14 06:08:52 PM,131.556,19.948,,,,,
1631,06/21/14 06:09:52 PM,131.593,20.043,,,,,
1632,06/21/14 06:10:52 PM,131.642,20.043,,,,,
1633,06/21/14 06:11:52 PM,131.663,20.138,,,,,
1634,06/21/14 06:12:52 PM,131.630,20.138,,,,,
1635,06/21/14 06:13:52 PM,131.696,20.138,,,,,
1636,06/21/14 06:14:52 PM,131.712,20.138,,,,,
1637,06/21/14 06:15:52 PM,131.729,20.138,,,,,
1638,06/21/14 06:16:52 PM,131.795,20.138,,,,,
1639,06/21/14 06:17:52 PM,131.856,20.043,,,,,
1640,06/21/14 06:18:52 PM,131.889,20.043,,,,,
1641,06/21/14 06:19:52 PM,131.967,19.948,,,,,
1642,06/21/14 06:20:52 PM,132.045,19.853,,,,,
1643,06/21/14 06:21:52 PM,132.095,19.853,,,,,
1644,06/21/14 06:22:52 PM,132.160,19.853,,,,,
1645,06/21/14 06:23:52 PM,132.222,19.758,,,,,
1646,06/21/14 06:24:52 PM,132.288,19.758,,,,,
1647,06/21/14 06:25:52 PM,132.321,19.758,,,,,
1648,06/21/14 06:26:52 PM,132.370,19.758,,,,,
1649,06/21/14 06:27:52 PM,132.387,19.758,,,,,
1650,06/21/14 06:28:52 PM,132.387,19.758,,,,,
1651,06/21/14 06:29:52 PM,132.387,19.758,,,,,
1652,06/21/14 06:30:52 PM,132.382,19.662,,,,,
1653,06/21/14 06:31:52 PM,132.370,19.758,,,,,
1654,06/21/14 06:32:52 PM,132.391,19.853,,,,,
1655,06/21/14 06:33:52 PM,132.391,19.853,,,,,
1656,06/21/14 06:34:52 PM,132.395,19.948,,,,,
1657,06/21/14 06:35:52 PM,132.416,20.043,,,,,
1658,06/21/14 06:36:52 PM,132.465,20.043,,,,,
1659,06/21/14 06:37:52 PM,132.498,20.043,,,,,
1660,06/21/14 06:38:52 PM,132.552,20.138,,,,,
1661,06/21/14 06:39:52 PM,132.634,20.138,,,,,
1662,06/21/14 06:40:52 PM,132.684,20.138,,,,,
1663,06/21/14 06:41:52 PM,132.750,20.138,,,,,
1664,06/21/14 06:42:52 PM,132.795,20.043,,,,,
1665,06/21/14 06:43:52 PM,132.873,19.948,,,,,
1666,06/21/14 06:44:52 PM,132.922,19.948,,,,,
1667,06/21/14 06:45:52 PM,132.984,19.853,,,,,
1668,06/21/14 06:46:52 PM,133.033,19.853,,,,,
1669,06/21/14 06:47:52 PM,133.066,19.853,,,,,
1670,06/21/14 06:48:52 PM,133.078,19.758,,,,,
1671,06/21/14 06:49:52 PM,133.144,19.758,,,,,
1672,06/21/14 06:50:52 PM,133.161,19.758,,,,,
1673,06/21/14 06:51:52 PM,133.210,19.758,,,,,
1674,06/21/14 06:52:52 PM,133.276,19.758,,,,,
1675,06/21/14 06:53:52 PM,133.292,19.758,,,,,
1676,06/21/14 06:54:52 PM,133.309,19.758,,,,,
1677,06/21/14 06:55:52 PM,133.313,19.853,,,,,
1678,06/21/14 06:56:52 PM,133.351,19.948,,,,,
1679,06/21/14 06:57:52 PM,133.318,19.948,,,,,
1680,06/21/14 06:58:52 PM,133.301,19.948,,,,,
1681,06/21/14 06:59:52 PM,133.318,19.948,,,,,
1682,06/21/14 07:00:52 PM,133.268,19.948,,,,,
1683,06/21/14 07:01:52 PM,133.252,19.948,,,,,
1684,06/21/14 07:02:52 PM,133.268,19.948,,,,,
1685,06/21/14 07:03:52 PM,133.285,19.948,,,,,
1686,06/21/14 07:04:52 PM,133.334,19.948,,,,,
1687,06/21/14 07:05:52 PM,133.384,19.948,,,,,
1688,06/21/14 07:06:52 PM,133.449,19.948,,,,,
1689,06/21/14 07:07:52 PM,133.527,19.853,,,,,
1690,06/21/14 07:08:52 PM,133.626,19.853,,,,,
1691,06/21/14 07:09:52 PM,133.725,19.853,,,,,
1692,06/21/14 07:10:52 PM,133.824,19.853,,,,,
1693,06/21/14 07:11:52 PM,133.890,19.853,,,,,
1694,06/21/14 07:12:52 PM,133.939,19.853,,,,,
1695,06/21/14 07:13:52 PM,134.005,19.853,,,,,
1696,06/21/14 07:14:52 PM,134.038,19.853,,,,,
1697,06/21/14 07:15:52 PM,133.939,19.853,,,,,
1698,06/21/14 07:16:52 PM,134.005,19.853,,,,,
1699,06/21/14 07:17:52 PM,134.071,19.853,,,,,
1700,06/21/14 07:18:52 PM,134.038,19.853,,,,,
1701,06/21/14 07:19:52 PM,133.989,19.853,,,,,
1702,06/21/14 07:20:52 PM,133.972,19.853,,,,,
1703,06/21/14 07:21:52 PM,133.874,19.853,,,,,
1704,06/21/14 07:22:52 PM,133.828,19.948,,,,,
1705,06/21/14 07:23:52 PM,133.861,19.948,,,,,
1706,06/21/14 07:24:52 PM,133.948,20.043,,,,,
1707,06/21/14 07:25:52 PM,133.965,20.043,,,,,
1708,06/21/14 07:26:52 PM,134.031,20.043,,,,,
1709,06/21/14 07:27:52 PM,134.146,20.043,,,,,
1710,06/21/14 07:28:52 PM,134.228,20.043,,,,,
1711,06/21/14 07:29:52 PM,134.294,20.043,,,,,
1712,06/21/14 07:30:52 PM,134.381,20.138,,,,,
1713,06/21/14 07:31:52 PM,134.464,20.138,,,,,
1714,06/21/14 07:32:52 PM,134.443,20.043,,,,,
1715,06/21/14 07:33:52 PM,134.476,20.043,,,,,
1716,06/21/14 07:34:52 PM,134.488,19.948,,,,,
1717,06/21/14 07:35:52 PM,134.455,19.948,,,,,
1718,06/21/14 07:36:52 PM,134.405,19.948,,,,,
1719,06/21/14 07:37:52 PM,134.422,19.948,,,,,
1720,06/21/14 07:38:52 PM,134.339,19.948,,,,,
1721,06/21/14 07:39:52 PM,134.323,19.948,,,,,
1722,06/21/14 07:40:52 PM,134.306,19.948,,,,,
1723,06/21/14 07:41:52 PM,134.323,19.948,,,,,
1724,06/21/14 07:42:52 PM,134.311,20.043,,,,,
1725,06/21/14 07:43:52 PM,134.360,20.043,,,,,
1726,06/21/14 07:44:52 PM,134.410,20.043,,,,,
1727,06/21/14 07:45:52 PM,134.464,20.138,,,,,
1728,06/21/14 07:46:52 PM,134.530,20.138,,,,,
1729,06/21/14 07:47:52 PM,134.612,20.138,,,,,
1730,06/21/14 07:48:52 PM,134.678,20.138,,,,,
1731,06/21/14 07:49:52 PM,134.694,20.138,,,,,
1732,06/21/14 07:50:52 PM,134.760,20.138,,,,,
1733,06/21/14 07:51:52 PM,134.760,20.138,,,,,
1734,06/21/14 07:52:52 PM,134.777,20.138,,,,,
1735,06/21/14 07:53:52 PM,134.805,20.043,,,,,
1736,06/21/14 07:54:52 PM,134.822,20.043,,,,,
1737,06/21/14 07:55:52 PM,134.818,19.948,,,,,
1738,06/21/14 07:56:52 PM,134.735,19.948,,,,,
1739,06/21/14 07:57:52 PM,134.702,19.948,,,,,
1740,06/21/14 07:58:52 PM,134.686,19.948,,,,,
1741,06/21/14 07:59:52 PM,134.653,19.948,,,,,
1742,06/21/14 08:00:52 PM,134.669,19.948,,,,,
1743,06/21/14 08:01:52 PM,134.719,19.948,,,,,
1744,06/21/14 08:02:52 PM,134.702,19.948,,,,,
1745,06/21/14 08:03:52 PM,134.735,19.948,,,,,
1746,06/21/14 08:04:52 PM,134.772,20.043,,,,,
1747,06/21/14 08:05:52 PM,134.838,20.043,,,,,
1748,06/21/14 08:06:52 PM,134.871,20.043,,,,,
1749,06/21/14 08:07:52 PM,134.937,20.043,,,,,
1750,06/21/14 08:08:52 PM,134.954,20.043,,,,,
1751,06/21/14 08:09:52 PM,134.954,20.043,,,,,
1752,06/21/14 08:10:52 PM,134.970,20.043,,,,,
1753,06/21/14 08:11:52 PM,135.020,20.043,,,,,
1754,06/21/14 08:12:52 PM,135.032,19.948,,,,,
1755,06/21/14 08:13:52 PM,134.982,19.948,,,,,
1756,06/21/14 08:14:52 PM,134.978,19.853,,,,,
1757,06/21/14 08:15:52 PM,134.945,19.853,,,,,
1758,06/21/14 08:16:52 PM,134.924,19.758,,,,,
1759,06/21/14 08:17:52 PM,134.891,19.758,,,,,
1760,06/21/14 08:18:52 PM,134.908,19.758,,,,,
1761,06/21/14 08:19:52 PM,134.908,19.758,,,,,
1762,06/21/14 08:20:52 PM,134.891,19.758,,,,,
1763,06/21/14 08:21:52 PM,134.957,19.758,,,,,
1764,06/21/14 08:22:52 PM,134.974,19.758,,,,,
1765,06/21/14 08:23:52 PM,135.056,19.758,,,,,
1766,06/21/14 08:24:52 PM,135.106,19.758,,,,,
1767,06/21/14 08:25:52 PM,135.238,19.758,,,,,
1768,06/21/14 08:26:52 PM,135.271,19.758,,,,,
1769,06/21/14 08:27:52 PM,135.320,19.758,,,,,
1770,06/21/14 08:28:52 PM,135.336,19.758,,,,,
1771,06/21/14 08:29:52 PM,135.336,19.758,,,,,
1772,06/21/14 08:30:52 PM,135.254,19.758,,,,,
1773,06/21/14 08:31:52 PM,135.188,19.758,,,,,
1774,06/21/14 08:32:52 PM,135.073,19.758,,,,,
1775,06/21/14 08:33:52 PM,134.957,19.758,,,,,
1776,06/21/14 08:34:52 PM,134.825,19.758,,,,,
1777,06/21/14 08:35:52 PM,134.788,19.662,,,,,
1778,06/21/14 08:36:52 PM,134.759,19.758,,,,,
1779,06/21/14 08:37:52 PM,134.759,19.758,,,,,
1780,06/21/14 08:38:52 PM,134.792,19.758,,,,,
1781,06/21/14 08:39:52 PM,134.891,19.758,,,,,
1782,06/21/14 08:40:52 PM,134.941,19.758,,,,,
1783,06/21/14 08:41:52 PM,135.028,19.853,,,,,
1784,06/21/14 08:42:52 PM,135.110,19.853,,,,,
1785,06/21/14 08:43:52 PM,135.180,19.948,,,,,
1786,06/21/14 08:44:52 PM,135.230,19.948,,,,,
1787,06/21/14 08:45:52 PM,135.279,19.948,,,,,
1788,06/21/14 08:46:52 PM,135.296,19.948,,,,,
1789,06/21/14 08:47:52 PM,135.317,20.043,,,,,
1790,06/21/14 08:48:52 PM,135.264,20.329,,,,,
1791,06/21/14 08:49:52 PM,135.223,20.519,,,,,
1792,06/21/14 08:50:52 PM,135.124,20.519,,,,,
1793,06/21/14 08:51:52 PM,135.042,20.519,,,,,
1794,06/21/14 08:52:52 PM,135.009,20.519,,,,,
1795,06/21/14 08:53:52 PM,134.910,20.519,,,,,
1796,06/21/14 08:54:52 PM,134.823,20.424,,,,,
1797,06/21/14 08:55:52 PM,134.769,20.329,,,,,
1798,06/21/14 08:56:52 PM,134.753,20.329,,,,,
1799,06/21/14 08:57:52 PM,134.732,20.234,,,,,
1800,06/21/14 08:58:52 PM,134.727,20.138,,,,,
1801,06/21/14 08:59:52 PM,134.805,20.043,,,,,
1802,06/21/14 09:00:52 PM,134.855,20.043,,,,,
1803,06/21/14 09:01:52 PM,134.871,20.043,,,,,
1804,06/21/14 09:02:52 PM,134.937,20.043,,,,,
1805,06/21/14 09:03:52 PM,134.982,19.948,,,,,
1806,06/21/14 09:04:52 PM,134.999,19.948,,,,,
1807,06/21/14 09:05:52 PM,134.982,19.948,,,,,
1808,06/21/14 09:06:52 PM,135.015,19.948,,,,,
1809,06/21/14 09:07:52 PM,134.949,19.948,,,,,
1810,06/21/14 09:08:52 PM,134.916,19.948,,,,,
1811,06/21/14 09:09:52 PM,134.904,20.043,,,,,
1812,06/21/14 09:10:52 PM,134.859,20.138,,,,,
1813,06/21/14 09:11:52 PM,134.748,20.234,,,,,
1814,06/21/14 09:12:52 PM,134.703,20.329,,,,,
1815,06/21/14 09:13:52 PM,134.604,20.329,,,,,
1816,06/21/14 09:14:52 PM,134.555,20.329,,,,,
1817,06/21/14 09:15:52 PM,134.505,20.329,,,,,
1818,06/21/14 09:16:52 PM,134.456,20.329,,,,,
1819,06/21/14 09:17:52 PM,134.423,20.329,,,,,
1820,06/21/14 09:18:52 PM,134.423,20.329,,,,,
1821,06/21/14 09:19:52 PM,134.423,20.329,,,,,
1822,06/21/14 09:20:52 PM,134.435,20.234,,,,,
1823,06/21/14 09:21:52 PM,134.452,20.234,,,,,
1824,06/21/14 09:22:52 PM,134.468,20.234,,,,,
1825,06/21/14 09:23:52 PM,134.484,20.234,,,,,
1826,06/21/14 09:24:52 PM,134.530,20.138,,,,,
1827,06/21/14 09:25:52 PM,134.563,20.138,,,,,
1828,06/21/14 09:26:52 PM,134.575,20.043,,,,,
1829,06/21/14 09:27:52 PM,134.558,20.043,,,,,
1830,06/21/14 09:28:52 PM,134.542,20.043,,,,,
1831,06/21/14 09:29:52 PM,134.525,20.043,,,,,
1832,06/21/14 09:30:52 PM,134.464,20.138,,,,,
1833,06/21/14 09:31:52 PM,134.414,20.138,,,,,
1834,06/21/14 09:32:52 PM,134.336,20.234,,,,,
1835,06/21/14 09:33:52 PM,134.275,20.329,,,,,
1836,06/21/14 09:34:52 PM,134.209,20.329,,,,,
1837,06/21/14 09:35:52 PM,134.176,20.329,,,,,
1838,06/21/14 09:36:52 PM,134.159,20.329,,,,,
1839,06/21/14 09:37:52 PM,134.143,20.329,,,,,
1840,06/21/14 09:38:52 PM,134.171,20.234,,,,,
1841,06/21/14 09:39:52 PM,134.204,20.234,,,,,
1842,06/21/14 09:40:52 PM,134.216,20.138,,,,,
1843,06/21/14 09:41:52 PM,134.233,20.138,,,,,
1844,06/21/14 09:42:52 PM,134.299,20.138,,,,,
1845,06/21/14 09:43:52 PM,134.311,20.043,,,,,
1846,06/21/14 09:44:52 PM,134.311,20.043,,,,,
1847,06/21/14 09:45:52 PM,134.294,20.043,,,,,
1848,06/21/14 09:46:52 PM,134.294,20.043,,,,,
1849,06/21/14 09:47:52 PM,134.299,20.138,,,,,
1850,06/21/14 09:48:52 PM,134.233,20.138,,,,,
1851,06/21/14 09:49:52 PM,134.188,20.234,,,,,
1852,06/21/14 09:50:52 PM,134.171,20.234,,,,,
1853,06/21/14 09:51:52 PM,134.077,20.329,,,,,
1854,06/21/14 09:52:52 PM,134.027,20.329,,,,,
1855,06/21/14 09:53:52 PM,133.994,20.329,,,,,
1856,06/21/14 09:54:52 PM,133.945,20.329,,,,,
1857,06/21/14 09:55:52 PM,133.846,20.329,,,,,
1858,06/21/14 09:56:52 PM,133.809,20.234,,,,,
1859,06/21/14 09:57:52 PM,133.776,20.234,,,,,
1860,06/21/14 09:58:52 PM,133.759,20.234,,,,,
1861,06/21/14 09:59:52 PM,133.776,20.234,,,,,
1862,06/21/14 10:00:52 PM,133.792,20.234,,,,,
1863,06/21/14 10:01:52 PM,133.809,20.234,,,,,
1864,06/21/14 10:02:52 PM,133.825,20.234,,,,,
1865,06/21/14 10:03:52 PM,133.804,20.138,,,,,
1866,06/21/14 10:04:52 PM,133.837,20.138,,,,,
1867,06/21/14 10:05:52 PM,133.821,20.138,,,,,
1868,06/21/14 10:06:52 PM,133.800,20.043,,,,,
1869,06/21/14 10:07:52 PM,133.767,20.043,,,,,
1870,06/21/14 10:08:52 PM,133.717,20.043,,,,,
1871,06/21/14 10:09:52 PM,133.701,20.043,,,,,
1872,06/21/14 10:10:52 PM,133.652,20.043,,,,,
1873,06/21/14 10:11:52 PM,133.635,20.043,,,,,
1874,06/21/14 10:12:52 PM,133.602,20.043,,,,,
1875,06/21/14 10:13:52 PM,133.586,20.043,,,,,
1876,06/21/14 10:14:52 PM,133.569,20.043,,,,,
1877,06/21/14 10:15:52 PM,133.586,20.043,,,,,
1878,06/21/14 10:16:52 PM,133.553,20.043,,,,,
1879,06/21/14 10:17:52 PM,133.524,20.138,,,,,
1880,06/21/14 10:18:52 PM,133.508,20.138,,,,,
1881,06/21/14 10:19:52 PM,133.475,20.138,,,,,
1882,06/21/14 10:20:52 PM,133.442,20.138,,,,,
1883,06/21/14 10:21:52 PM,133.413,20.234,,,,,
1884,06/21/14 10:22:52 PM,133.347,20.234,,,,,
1885,06/21/14 10:23:52 PM,133.298,20.234,,,,,
1886,06/21/14 10:24:52 PM,133.293,20.138,,,,,
1887,06/21/14 10:25:52 PM,133.326,20.138,,,,,
1888,06/21/14 10:26:52 PM,133.376,20.138,,,,,
1889,06/21/14 10:27:52 PM,133.442,20.138,,,,,
1890,06/21/14 10:28:52 PM,133.437,20.043,,,,,
1891,06/21/14 10:29:52 PM,133.404,20.043,,,,,
1892,06/21/14 10:30:52 PM,133.421,20.043,,,,,
1893,06/21/14 10:31:52 PM,133.437,20.043,,,,,
1894,06/21/14 10:32:52 PM,133.388,20.043,,,,,
1895,06/21/14 10:33:52 PM,133.322,20.043,,,,,
1896,06/21/14 10:34:52 PM,133.277,20.138,,,,,
1897,06/21/14 10:35:52 PM,133.199,20.234,,,,,
1898,06/21/14 10:36:52 PM,133.133,20.234,,,,,
1899,06/21/14 10:37:52 PM,133.084,20.234,,,,,
1900,06/21/14 10:38:52 PM,133.067,20.234,,,,,
1901,06/21/14 10:39:52 PM,133.030,20.138,,,,,
1902,06/21/14 10:40:52 PM,133.030,20.138,,,,,
1903,06/21/14 10:41:52 PM,133.079,20.138,,,,,
1904,06/21/14 10:42:52 PM,133.079,20.138,,,,,
1905,06/21/14 10:43:52 PM,133.096,20.138,,,,,
1906,06/21/14 10:44:52 PM,133.112,20.138,,,,,
1907,06/21/14 10:45:52 PM,133.079,20.138,,,,,
1908,06/21/14 10:46:52 PM,133.046,20.138,,,,,
1909,06/21/14 10:47:52 PM,133.030,20.138,,,,,
1910,06/21/14 10:48:52 PM,132.980,20.138,,,,,
1911,06/21/14 10:49:52 PM,132.898,20.138,,,,,
1912,06/21/14 10:50:52 PM,132.832,20.138,,,,,
1913,06/21/14 10:51:52 PM,132.733,20.138,,,,,
1914,06/21/14 10:52:52 PM,132.700,20.138,,,,,
1915,06/21/14 10:53:52 PM,132.684,20.138,,,,,
1916,06/21/14 10:54:52 PM,132.667,20.138,,,,,
1917,06/21/14 10:55:52 PM,132.700,20.138,,,,,
1918,06/21/14 10:56:52 PM,132.700,20.138,,,,,
1919,06/21/14 10:57:52 PM,132.750,20.138,,,,,
1920,06/21/14 10:58:52 PM,132.811,20.043,,,,,
1921,06/21/14 10:59:52 PM,132.811,20.043,,,,,
1922,06/21/14 11:00:52 PM,132.844,20.043,,,,,
1923,06/21/14 11:01:52 PM,132.861,20.043,,,,,
1924,06/21/14 11:02:52 PM,132.811,20.043,,,,,
1925,06/21/14 11:03:52 PM,132.778,20.043,,,,,
1926,06/21/14 11:04:52 PM,132.783,20.138,,,,,
